,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.6605896949768066,0.6856433153152466,0.52069091796875,0.996987521648407,0.6546679735183716,0.6881572604179382,0.5556412935256958,0.9975001215934753,0.6522229909896851,0.6872237324714661,0.5556438565254211,0.996950089931488,0.6497365236282349,0.6860967874526978,0.5555146336555481,0.9974285960197449,0.6624333262443542,0.6910837888717651,0.5533291101455688,0.9975332021713257,0.6650413274765015,0.6920168399810791,0.5533079504966736,0.9971603155136108,0.6675844192504883,0.6929464340209961,0.5531147718429565,0.9977375268936157,0.6499720215797424,0.679777979850769,0.6494468450546265,0.9971889853477478,0.6778315305709839,0.689480185508728,0.6393353939056396,0.9977880716323853,0.6628301739692688,0.6771041750907898,0.5498756766319275,0.9956039190292358,0.6708301305770874,0.6802299618721008,0.5458908081054688,0.995766282081604,0.6414438486099243,0.6606630086898804,0.5334806442260742,0.9961854815483093,0.7293799519538879,0.6774075627326965,0.5706201791763306,0.99945467710495,0.6313401460647583,0.7477347254753113,0.3868580162525177,0.20777824521064758,0.7782616019248962,0.7335742712020874,0.44417864084243774,0.058675460517406464,0.6600770950317383,0.9006735682487488,0.3130373954772949,0.32791194319725037,0.7925012111663818,0.8376035690307617,0.3835355341434479,0.16402937471866608,0.667828381061554,0.9350482821464539,0.28726905584335327,0.3726750910282135,0.7978349924087524,0.8604613542556763,0.3726550340652466,0.20468586683273315,0.6741434931755066,0.9433872699737549,0.3115505576133728,0.34356001019477844,0.7953165769577026,0.8660627007484436,0.37966734170913696,0.1890234500169754,0.6740895509719849,0.9322497844696045,0.3192695379257202,0.32265353202819824,0.7918850779533386,0.8583033084869385,0.38428014516830444,0.1686861366033554,0.6597170829772949,0.5098391175270081,-0.017075655981898308,0.9990842342376709,0.7126319408416748,0.5317225456237793,0.016767648980021477,0.999403715133667,0.6605685949325562,0.7125133275985718,-0.21773818135261536,0.9235263466835022,0.743726372718811,0.7208559513092041,-0.22194071114063263,0.8918924331665039,0.7129654288291931,0.8636026382446289,-0.5532705187797546,0.7736661434173584,0.7684311270713806,0.8485270738601685,-0.6079712510108948,0.6538401246070862,0.7277974486351013,0.8633074164390564,-0.5907021164894104,0.9412283301353455,0.7702767848968506,0.8385228514671326,-0.6473050713539124,0.9033440947532654,0.7205106019973755,0.9491461515426636,-0.736721932888031,0.9265017509460449,0.7776490449905396,0.9386709928512573,-0.7816740274429321,0.810552179813385
1,0.6605896949768066,0.6856433153152466,0.52069091796875,0.996987521648407,0.6546679735183716,0.6881572604179382,0.5556412935256958,0.9975001215934753,0.6522229909896851,0.6872237324714661,0.5556438565254211,0.996950089931488,0.6497365236282349,0.6860967874526978,0.5555146336555481,0.9974285960197449,0.6624333262443542,0.6910837888717651,0.5533291101455688,0.9975332021713257,0.6650413274765015,0.6920168399810791,0.5533079504966736,0.9971603155136108,0.6675844192504883,0.6929464340209961,0.5531147718429565,0.9977375268936157,0.6499720215797424,0.679777979850769,0.6494468450546265,0.9971889853477478,0.6778315305709839,0.689480185508728,0.6393353939056396,0.9977880716323853,0.6628301739692688,0.6771041750907898,0.5498756766319275,0.9956039190292358,0.6708301305770874,0.6802299618721008,0.5458908081054688,0.995766282081604,0.6414438486099243,0.6606630086898804,0.5334806442260742,0.9961854815483093,0.7293799519538879,0.6774075627326965,0.5706201791763306,0.99945467710495,0.6313401460647583,0.7477347254753113,0.3868580162525177,0.20777824521064758,0.7782616019248962,0.7335742712020874,0.44417864084243774,0.058675460517406464,0.6600770950317383,0.9006735682487488,0.3130373954772949,0.32791194319725037,0.7925012111663818,0.8376035690307617,0.3835355341434479,0.16402937471866608,0.667828381061554,0.9350482821464539,0.28726905584335327,0.3726750910282135,0.7978349924087524,0.8604613542556763,0.3726550340652466,0.20468586683273315,0.6741434931755066,0.9433872699737549,0.3115505576133728,0.34356001019477844,0.7953165769577026,0.8660627007484436,0.37966734170913696,0.1890234500169754,0.6740895509719849,0.9322497844696045,0.3192695379257202,0.32265353202819824,0.7918850779533386,0.8583033084869385,0.38428014516830444,0.1686861366033554,0.6597170829772949,0.5098391175270081,-0.017075655981898308,0.9990842342376709,0.7126319408416748,0.5317225456237793,0.016767648980021477,0.999403715133667,0.6605685949325562,0.7125133275985718,-0.21773818135261536,0.9235263466835022,0.743726372718811,0.7208559513092041,-0.22194071114063263,0.8918924331665039,0.7129654288291931,0.8636026382446289,-0.5532705187797546,0.7736661434173584,0.7684311270713806,0.8485270738601685,-0.6079712510108948,0.6538401246070862,0.7277974486351013,0.8633074164390564,-0.5907021164894104,0.9412283301353455,0.7702767848968506,0.8385228514671326,-0.6473050713539124,0.9033440947532654,0.7205106019973755,0.9491461515426636,-0.736721932888031,0.9265017509460449,0.7776490449905396,0.9386709928512573,-0.7816740274429321,0.810552179813385
2,0.660585880279541,0.6500205993652344,-0.017498841509222984,0.9962849020957947,0.6550701260566711,0.6543155908584595,0.0016102209920063615,0.9963051080703735,0.6524884104728699,0.6545463800430298,0.0016521317884325981,0.995811939239502,0.6499160528182983,0.6545262932777405,0.0014722684863954782,0.9964844584465027,0.6633637547492981,0.6535826325416565,0.004385100677609444,0.9966185688972473,0.6660999059677124,0.6529723405838013,0.004466305952519178,0.9962173700332642,0.6687544584274292,0.6523322463035583,0.004358280450105667,0.9968284368515015,0.6501684188842773,0.6520971059799194,0.06710200756788254,0.9949747920036316,0.6794002056121826,0.645005464553833,0.08865182101726532,0.9955796003341675,0.6599873900413513,0.6421002745628357,0.007163126952946186,0.9852205514907837,0.6690996885299683,0.6406094431877136,0.012705323286354542,0.9832569360733032,0.631039023399353,0.632378876209259,0.06002140790224075,0.9857945442199707,0.7080128788948059,0.625015914440155,0.10561688989400864,0.9959272146224976,0.5912507176399231,0.7759139537811279,-0.00964057631790638,0.19976399838924408,0.7604070901870728,0.7351315021514893,0.10101886838674545,0.08224616199731827,0.5975037813186646,0.9462260603904724,-0.05301768705248833,0.3181660771369934,0.78031325340271,0.8940974473953247,0.08691643923521042,0.19412246346473694,0.5931133031845093,0.9483267068862915,-0.06699151545763016,0.3627055585384369,0.7867252826690674,0.9346296191215515,0.0789400264620781,0.2377568781375885,0.602403998374939,0.9533141255378723,-0.05735517665743828,0.3358224928379059,0.783401370048523,0.9371597170829773,0.07985904067754745,0.22081705927848816,0.6032559871673584,0.9437934756278992,-0.051527511328458786,0.31747889518737793,0.7791925668716431,0.9277840852737427,0.08531256020069122,0.2012270987033844,0.6483489871025085,0.5253421664237976,-0.016885070130228996,0.9989833831787109,0.6813925504684448,0.535479724407196,0.016458921134471893,0.9993457198143005,0.6518439054489136,0.7336543798446655,-0.09462835639715195,0.8832900524139404,0.7053369283676147,0.7380756735801697,0.012361415661871433,0.8731734156608582,0.6658883690834045,0.918341338634491,-0.14535342156887054,0.7653028964996338,0.7014239430427551,0.9068692922592163,0.0079466188326478,0.6415991187095642,0.6763065457344055,0.9266501665115356,-0.1501881629228592,0.9328938126564026,0.7024358510971069,0.9124422669410706,0.01029561273753643,0.8877759575843811,0.6564517617225647,1.0014506578445435,-0.25518932938575745,0.902682900428772,0.698010265827179,0.988962709903717,-0.05300790071487427,0.7813301682472229
3,0.6380732655525208,0.05333125591278076,-0.2164798080921173,0.9966508150100708,0.6472904682159424,0.0347784161567688,-0.17839743196964264,0.9966660141944885,0.6528345942497253,0.035762157291173935,-0.1784304976463318,0.9962157011032104,0.6583377718925476,0.03669086471199989,-0.17856363952159882,0.9968239665031433,0.630450427532196,0.033043354749679565,-0.17905686795711517,0.9969497919082642,0.6244986057281494,0.03298598527908325,-0.17908917367458344,0.9965856671333313,0.6186985373497009,0.03311055898666382,-0.17911359667778015,0.997139573097229,0.6645442247390747,0.04771906137466431,-0.011702099815011024,0.9954632520675659,0.6136738657951355,0.04338616132736206,-0.01095952931791544,0.9960159063339233,0.6490099430084229,0.07392866164445877,-0.15790019929409027,0.9866814613342285,0.6293997168540955,0.07370617985725403,-0.1582365483045578,0.9849188327789307,0.708790123462677,0.1423187553882599,0.025470828637480736,0.9868262410163879,0.5771004557609558,0.15505215525627136,0.002506984630599618,0.996233344078064,0.770453155040741,0.021898508071899414,-0.0457213930785656,0.2783598303794861,0.5086483955383301,0.03464406728744507,-0.1065685972571373,0.17336530983448029,0.7811671495437622,-0.1390533149242401,-0.1335754543542862,0.3810490667819977,0.4774707853794098,-0.09989586472511292,-0.22584930062294006,0.2728285491466522,0.7898778319358826,-0.1698351800441742,-0.18216364085674286,0.41333138942718506,0.4649472236633301,-0.13110390305519104,-0.2909456789493561,0.3079436719417572,0.7783163785934448,-0.1735886037349701,-0.19861793518066406,0.38828960061073303,0.47396135330200195,-0.13452032208442688,-0.29608023166656494,0.292331337928772,0.7733403444290161,-0.1629755198955536,-0.15187792479991913,0.37335601449012756,0.4814267158508301,-0.12304607033729553,-0.24138250946998596,0.27534785866737366,0.692669689655304,0.48071202635765076,-0.002462770789861679,0.9989526867866516,0.6082535982131958,0.4857611358165741,0.002546394942328334,0.9993149042129517,0.7288231253623962,0.739587664604187,-0.01932641677558422,0.8915087580680847,0.5879982113838196,0.7531389594078064,-0.0348677821457386,0.8835012316703796,0.7384704947471619,0.9436220526695251,0.17412230372428894,0.7785991430282593,0.5906042456626892,0.9708715081214905,0.1277208775281906,0.6713630557060242,0.7280518412590027,0.9583333730697632,0.1804904192686081,0.8910204172134399,0.5953505635261536,0.9818646907806396,0.13090810179710388,0.8617497086524963,0.7589586973190308,1.0136268138885498,-0.03564944490790367,0.892796516418457,0.5802645683288574,1.0618358850479126,-0.09139860421419144,0.7892987132072449
4,0.6333536505699158,0.07730544358491898,-0.2200181931257248,0.9969385266304016,0.6391197443008423,0.05551193654537201,-0.18285022675991058,0.9969357252120972,0.6435306072235107,0.055478475987911224,-0.18288175761699677,0.9964867234230042,0.6480298042297363,0.0554727166891098,-0.18304631114006042,0.9970592260360718,0.6252809166908264,0.05418740212917328,-0.18357841670513153,0.9971928596496582,0.6200562715530396,0.05365176498889923,-0.18360550701618195,0.996821403503418,0.6147835850715637,0.05318848788738251,-0.18360619246959686,0.9973546862602234,0.6503958702087402,0.059111908078193665,-0.011705874465405941,0.9958263039588928,0.603885293006897,0.059284862130880356,-0.011924528516829014,0.9963515996932983,0.6394503116607666,0.09067855030298233,-0.15837179124355316,0.9879100918769836,0.6233838796615601,0.09006693214178085,-0.15902943909168243,0.986343502998352,0.6895946860313416,0.1445402204990387,0.02626546286046505,0.9877163767814636,0.5657362341880798,0.15437380969524384,0.0021900879219174385,0.9963656067848206,0.7486007213592529,0.021607061848044395,-0.03912387415766716,0.34906521439552307,0.5008965730667114,0.0206619780510664,-0.1058596819639206,0.2550281286239624,0.7459187507629395,-0.12908169627189636,-0.09604444354772568,0.4351820945739746,0.4909411370754242,-0.12448031455278397,-0.16104474663734436,0.33774450421333313,0.7447981238365173,-0.1530190110206604,-0.14500270783901215,0.45323824882507324,0.4919828772544861,-0.1509874016046524,-0.2168160378932953,0.3574504256248474,0.7324253916740417,-0.15768370032310486,-0.15344269573688507,0.42945411801338196,0.5036255121231079,-0.15421751141548157,-0.20954075455665588,0.34195250272750854,0.7303857207298279,-0.14906993508338928,-0.10954457521438599,0.41841354966163635,0.5055866241455078,-0.14404739439487457,-0.1707286536693573,0.3294563889503479,0.6692846417427063,0.48733556270599365,0.012608247809112072,0.9988529086112976,0.593265175819397,0.4892616271972656,-0.012370089069008827,0.9992262125015259,0.694760799407959,0.7396033406257629,0.009292338974773884,0.8955484628677368,0.5881161689758301,0.7528728246688843,-0.028563717380166054,0.8918724656105042,0.6655797958374023,0.9361090064048767,0.2948142886161804,0.7840484380722046,0.5953487157821655,0.9690173864364624,0.20794515311717987,0.6974864602088928,0.6438212394714355,0.9578180909156799,0.3141873776912689,0.8760157823562622,0.597941517829895,0.9814724326133728,0.22070932388305664,0.8454025983810425,0.7056394815444946,1.0038659572601318,0.14423194527626038,0.8789607882499695,0.6088418364524841,1.0172430276870728,0.013267342932522297,0.7944333553314209
5,0.5913689732551575,0.08597157150506973,-0.23025503754615784,0.9972136616706848,0.5999339818954468,0.06129465252161026,-0.19649983942508698,0.9971812963485718,0.6049932241439819,0.061210744082927704,-0.19653262197971344,0.9967474937438965,0.6100388765335083,0.060995738953351974,-0.1966560035943985,0.9972761273384094,0.5841841697692871,0.05938587710261345,-0.19498266279697418,0.9974231719970703,0.5784708857536316,0.0585540309548378,-0.19501294195652008,0.9970656633377075,0.5723850131034851,0.05788554251194,-0.1950462907552719,0.9975676536560059,0.6153644919395447,0.06363216042518616,-0.03054164908826351,0.9961428642272949,0.5671862959861755,0.06154077127575874,-0.024391263723373413,0.9966356754302979,0.5980082750320435,0.10058566182851791,-0.16867539286613464,0.9890099763870239,0.5810932517051697,0.09765278548002243,-0.1671413779258728,0.9876198768615723,0.6566735506057739,0.14415979385375977,-0.005342902150005102,0.9884892702102661,0.5337561368942261,0.15617336332798004,-0.003367058467119932,0.9964163303375244,0.7135654091835022,0.022555982694029808,-0.12085893005132675,0.41106557846069336,0.4726076126098633,0.04146675020456314,-0.1758166253566742,0.32781970500946045,0.7082361578941345,-0.10860101133584976,-0.20051538944244385,0.47911790013313293,0.47193536162376404,-0.059984009712934494,-0.3395070731639862,0.39567291736602783,0.7091631889343262,-0.12695641815662384,-0.24502189457416534,0.4808866083621979,0.46708136796951294,-0.08914823085069656,-0.3948494791984558,0.40105369687080383,0.6979680061340332,-0.13016659021377563,-0.24903056025505066,0.4585084021091461,0.4788586497306824,-0.09351114183664322,-0.38628703355789185,0.3862229883670807,0.6978057026863098,-0.12160667777061462,-0.21194498240947723,0.4522942006587982,0.4786559045314789,-0.08445725589990616,-0.34763091802597046,0.3771932125091553,0.6428563594818115,0.4854948818683624,0.007819249294698238,0.9987791180610657,0.5663316249847412,0.48342710733413696,-0.007623146288096905,0.9991634488105774,0.6244239211082458,0.7172720432281494,-0.009771975688636303,0.8891959190368652,0.5863147974014282,0.7242627739906311,-0.015597386285662651,0.8906137347221375,0.5523422956466675,0.8876791000366211,0.2601616084575653,0.7794191837310791,0.5792832374572754,0.9256297945976257,0.19584789872169495,0.715911865234375,0.5304849147796631,0.906139075756073,0.27919554710388184,0.8546640872955322,0.5816473364830017,0.9380663633346558,0.20695936679840088,0.8302623629570007,0.5487010478973389,0.9667778015136719,0.11504562944173813,0.8628026843070984,0.5800004601478577,0.9809249043464661,0.015090893022716045,0.7963851690292358
6,0.5659589171409607,0.08600513637065887,-0.24927735328674316,0.9974773526191711,0.575703501701355,0.061348941177129745,-0.21019220352172852,0.9974380731582642,0.5821067094802856,0.06105769798159599,-0.21022745966911316,0.9970340132713318,0.5884054899215698,0.06069544702768326,-0.21035251021385193,0.9975194931030273,0.5566095113754272,0.06083504483103752,-0.20954199135303497,0.9976573586463928,0.5498424172401428,0.06059170514345169,-0.2095520943403244,0.9973217844963074,0.5428817272186279,0.060385655611753464,-0.2095593959093094,0.9977855682373047,0.5927154421806335,0.06581353396177292,-0.031918350607156754,0.9964883923530579,0.5368784070014954,0.0660889595746994,-0.028184708207845688,0.9969324469566345,0.5738573670387268,0.10255993902683258,-0.1843961775302887,0.9900667667388916,0.5549057722091675,0.10099636763334274,-0.18345806002616882,0.9888145923614502,0.6314070820808411,0.15202251076698303,0.001702869893051684,0.9892275929450989,0.5098279714584351,0.16498886048793793,-0.020163744688034058,0.9964588284492493,0.6763988137245178,0.02465122379362583,-0.09332536160945892,0.46655455231666565,0.45880594849586487,0.04179925099015236,-0.1635403037071228,0.39302465319633484,0.6741121411323547,-0.10192232578992844,-0.16880060732364655,0.5174923539161682,0.45396894216537476,-0.07173116505146027,-0.2814321219921112,0.4423440396785736,0.6742250323295593,-0.12226256728172302,-0.2026723176240921,0.5063889026641846,0.4560588002204895,-0.09981288015842438,-0.34095340967178345,0.43065565824508667,0.6648971438407898,-0.1258924901485443,-0.2088332176208496,0.48518282175064087,0.4661695957183838,-0.103596992790699,-0.344490110874176,0.41573503613471985,0.6639682650566101,-0.11752676963806152,-0.1772458255290985,0.4824492037296295,0.46555250883102417,-0.0940113291144371,-0.2948738634586334,0.41069915890693665,0.6140627264976501,0.48805731534957886,0.013782724738121033,0.998733639717102,0.541541337966919,0.48442327976226807,-0.013636976480484009,0.9991123080253601,0.575472354888916,0.7244032621383667,0.024852808564901352,0.8889563083648682,0.5602995157241821,0.7289326190948486,-0.017986221238970757,0.8975657224655151,0.49846839904785156,0.8956667184829712,0.3387194871902466,0.7923595905303955,0.5807408094406128,0.9303065538406372,0.21025340259075165,0.7412573099136353,0.4822959899902344,0.9197862148284912,0.3614584803581238,0.8553311824798584,0.5838143229484558,0.9404047131538391,0.22404952347278595,0.8344129323959351,0.5115565061569214,0.9769763350486755,0.18604691326618195,0.8645187020301819,0.5803138613700867,1.00095796585083,0.023494984954595566,0.8102668523788452
7,0.5534791350364685,0.09596868604421616,-0.29964056611061096,0.9976888298988342,0.5603768229484558,0.07269158214330673,-0.26251477003097534,0.9976175427436829,0.5655354261398315,0.07241400331258774,-0.26256683468818665,0.9972102642059326,0.5706221461296082,0.07214228808879852,-0.2627120614051819,0.9976783394813538,0.5445714592933655,0.07178619503974915,-0.26737502217292786,0.9978265762329102,0.5391596555709839,0.07132677733898163,-0.26738467812538147,0.9974896907806396,0.5334330797195435,0.07087443023920059,-0.2674090266227722,0.9979396462440491,0.5722867250442505,0.07816755026578903,-0.07957260310649872,0.996720552444458,0.5261334180831909,0.07549484074115753,-0.10069950670003891,0.9971397519111633,0.5600243210792542,0.11436127871274948,-0.23149006068706512,0.9909738302230835,0.5432885885238647,0.11148843169212341,-0.23769569396972656,0.9898566007614136,0.6064594984054565,0.1660129874944687,-0.015623931773006916,0.9897136092185974,0.48995184898376465,0.17425884306430817,-0.08937709033489227,0.9965548515319824,0.6562537550926208,0.026718080043792725,-0.0899253636598587,0.5160112977027893,0.4446864724159241,0.043182238936424255,-0.21872416138648987,0.4515104293823242,0.6601929664611816,-0.09692028909921646,-0.18197497725486755,0.5456303358078003,0.43890705704689026,-0.07731398940086365,-0.30993926525115967,0.48222824931144714,0.6595904231071472,-0.11583386361598969,-0.2273518592119217,0.5187710523605347,0.44263291358947754,-0.1055169627070427,-0.3700709640979767,0.4562748372554779,0.6473749876022339,-0.1202487125992775,-0.2353438436985016,0.4984617829322815,0.45217546820640564,-0.10931988805532455,-0.3630412220954895,0.44109204411506653,0.6467572450637817,-0.11232202500104904,-0.1952490210533142,0.5002226829528809,0.4513278603553772,-0.09945093840360641,-0.3181101679801941,0.4391871988773346,0.5781523585319519,0.49809974431991577,0.03166479617357254,0.9985671639442444,0.5110547542572021,0.49204492568969727,-0.0316312350332737,0.9990541338920593,0.5506570935249329,0.7363389730453491,0.06141246110200882,0.8798555731773376,0.5385335683822632,0.7396320700645447,-0.06945747882127762,0.9030446410179138,0.48368096351623535,0.9078839421272278,0.3810889422893524,0.7930417656898499,0.5795668363571167,0.9472537636756897,0.11112385988235474,0.7629268765449524,0.46119505167007446,0.9241098165512085,0.40558353066444397,0.8409618139266968,0.5841512084007263,0.9647834300994873,0.12078803777694702,0.8355481624603271,0.4960911273956299,0.9820729494094849,0.2508775591850281,0.8544105291366577,0.5958742499351501,1.0459702014923096,-0.08082791417837143,0.8207004070281982
8,0.5427286624908447,0.10629043728113174,-0.22995302081108093,0.9978741407394409,0.5497159361839294,0.08280840516090393,-0.1945498287677765,0.9977731704711914,0.5546175837516785,0.08205864578485489,-0.19463787972927094,0.9973649978637695,0.5594793558120728,0.08141055703163147,-0.19482214748859406,0.9978142976760864,0.5353209972381592,0.08330868184566498,-0.20083677768707275,0.9979668259620667,0.530225396156311,0.08309487998485565,-0.20081977546215057,0.9976257681846619,0.5250342488288879,0.08293841779232025,-0.20081233978271484,0.9980666041374207,0.5637925863265991,0.08662468940019608,-0.02341948077082634,0.9969146847724915,0.5183339715003967,0.08548986911773682,-0.05521372705698013,0.9973153471946716,0.549293577671051,0.12320663034915924,-0.16576427221298218,0.9917526245117188,0.533162534236908,0.12231028079986572,-0.1733454167842865,0.9907507300376892,0.5997434854507446,0.17031612992286682,0.02740042842924595,0.990351140499115,0.48040691018104553,0.1796024739742279,-0.07337047159671783,0.9966514110565186,0.647936224937439,0.04432351514697075,-0.0518452413380146,0.559932291507721,0.4376200735569,0.0590638630092144,-0.18417783081531525,0.5043315887451172,0.6594369411468506,-0.08707013726234436,-0.15298041701316833,0.5762701034545898,0.4351437985897064,-0.06812696903944016,-0.29281502962112427,0.5252359509468079,0.6659606099128723,-0.0986049622297287,-0.19499114155769348,0.5383095145225525,0.43144044280052185,-0.09821730107069016,-0.3529118299484253,0.4909919500350952,0.6553029417991638,-0.10678365081548691,-0.20706574618816376,0.5192252397537231,0.4392460286617279,-0.10337181389331818,-0.34724128246307373,0.47615304589271545,0.6533914804458618,-0.09953077882528305,-0.1683904230594635,0.5246175527572632,0.44067612290382385,-0.09356018155813217,-0.30203914642333984,0.476077139377594,0.5644670724868774,0.4979994595050812,0.027118787169456482,0.9985040426254272,0.4939913749694824,0.49177199602127075,-0.027003878727555275,0.9990044832229614,0.539588987827301,0.7366319894790649,0.05887182801961899,0.8756991624832153,0.5222944617271423,0.7389132380485535,-0.07510920614004135,0.9075948596000671,0.47674351930618286,0.9189867377281189,0.2565556764602661,0.7992066740989685,0.5699399709701538,0.9496591687202454,0.08888761699199677,0.7818516492843628,0.4618770480155945,0.9359934329986572,0.27057987451553345,0.8346699476242065,0.5761754512786865,0.9681774377822876,0.09647580981254578,0.8348056077957153,0.48756852746009827,1.0166690349578857,0.12608925998210907,0.8500810861587524,0.5852154493331909,1.0261434316635132,-0.0938955619931221,0.8288641571998596
9,0.5244891047477722,0.11055082827806473,-0.18605965375900269,0.9980602860450745,0.5314552187919617,0.08676223456859589,-0.15219314396381378,0.9979529976844788,0.536164402961731,0.08614909648895264,-0.1522330939769745,0.997556746006012,0.5407859683036804,0.08562997728586197,-0.15239855647087097,0.9979816675186157,0.5178908705711365,0.08682934939861298,-0.1523677557706833,0.9981305003166199,0.5133256316184998,0.08657810091972351,-0.15234634280204773,0.9977925419807434,0.5087063908576965,0.08638107776641846,-0.152319997549057,0.9982160925865173,0.5448781251907349,0.0906812772154808,0.003950801678001881,0.9971413612365723,0.5039488077163696,0.0895247831940651,0.0017492662882432342,0.9975152015686035,0.5316540598869324,0.12693245708942413,-0.1292937695980072,0.9924909472465515,0.5160442590713501,0.12526540458202362,-0.12941859662532806,0.991604745388031,0.5836270451545715,0.17703214287757874,0.03976625204086304,0.9909575581550598,0.46315470337867737,0.18227392435073853,0.0012149513931944966,0.9967760443687439,0.630790114402771,0.060302529484033585,-0.031028348952531815,0.6013026237487793,0.41275554895401,0.06878466159105301,-0.10239291191101074,0.5523654818534851,0.6427121162414551,-0.07020463049411774,-0.10946230590343475,0.6109050512313843,0.42094549536705017,-0.06851302832365036,-0.17980967462062836,0.5643616914749146,0.6486454606056213,-0.07907731831073761,-0.15135744214057922,0.5679670572280884,0.41416558623313904,-0.09475929290056229,-0.23432305455207825,0.5213954448699951,0.6391811370849609,-0.08761782944202423,-0.164974182844162,0.5500528812408447,0.42311030626296997,-0.10191783308982849,-0.22413352131843567,0.5069116353988647,0.6367813348770142,-0.08032088726758957,-0.1245468482375145,0.5571085214614868,0.4240802228450775,-0.09237108379602432,-0.18782305717468262,0.5095985531806946,0.5471326112747192,0.49840083718299866,0.025582512840628624,0.9984448552131653,0.4769946038722992,0.49159571528434753,-0.02544836327433586,0.9989815354347229,0.5361498594284058,0.7348138093948364,0.05072163790464401,0.8721204996109009,0.5007910132408142,0.737018346786499,-0.07259216904640198,0.9113477468490601,0.4780406951904297,0.921227216720581,0.2604403793811798,0.8048182725906372,0.5437270402908325,0.9513635635375977,0.10382191836833954,0.7990002632141113,0.4618552327156067,0.9375438690185547,0.2746362090110779,0.8314698934555054,0.5471746325492859,0.9680668711662292,0.11088788509368896,0.8349094986915588,0.49517369270324707,0.9931913018226624,0.12195242941379547,0.8459141254425049,0.5568639039993286,1.0323108434677124,-0.08305918425321579,0.8348073959350586
